Genotype,Mode,Trait1,Trait2,mu,upr,lwr,pval
Average,PSD,Chl,gsw,-0.6417860823157195,-0.23618130875008414,-0.8957648858856126,0.0138
Average,PSD,Chl,LeafRate,-0.21232928276145369,0.27150059811463984,-0.779758365208756,0.2268
Average,PSD,Chl,LeafSize,0.6482263629965797,0.8420541079210665,0.43364466089381304,4e-4
Average,PSD,Chl,N,0.21226249300948258,0.5213999930941553,-0.07389186824611706,0.1032
Average,PSD,Chl,Nmol,-0.9035500626829032,-0.5699950632897001,-0.9925328956523838,0.0062
Average,PSD,Chl,PetioleRatio,-0.8562010052609759,-0.6531516589567806,-0.9695382465119726,0.001
Average,PSD,Chl,Phyllochron,-0.9099063483758111,-0.7659411124526729,-0.9846909576716196,4e-4
Average,PSD,Chl,RGR,-0.760237665599584,-0.3006008240474282,-0.9707448996481809,0.0112
Average,PSD,Chl,RootLength,0.9745969695081182,0.9980468510875244,0.86963091031877,0.0018
Average,PSD,Chl,SeedLength,0.6524232822171261,0.9306703995910843,0.21004892665694397,0.0136
Average,PSD,Chl,ShapeBlade,-0.7056782746085164,-0.4613208068015602,-0.8990877823305538,4e-4
Average,PSD,Chl,SLA,-0.8995263477935718,-0.6912881729195451,-0.989133155076529,0.0028
Average,PSD,Chl,Yield,0.9337538937686956,0.9938361130944798,0.7594794274471464,6e-4
Average,PSD,DW,Angle,-0.9183363548628194,-0.8100110605801667,-0.983843764665748,0
Average,PSD,DW,FT,-0.7724604504269399,-0.020798456110954343,-0.9807116911705335,0.0478
Average,PSD,DW,LeafRate,0.40649720945630996,0.6873652097007491,-0.47391871066863006,0.1612
Average,PSD,DW,LeafSize,0.9751275493522051,0.9918525036633371,0.9464314175926178,0
Average,PSD,DW,N,0.73592596478928,0.8316330542711055,0.6142591812921349,0
Average,PSD,DW,Nmol,-0.8042692375106915,-0.3899293367600866,-0.9388680387228052,0.0092
Average,PSD,DW,PetioleRatio,-0.920250991959456,-0.8398882318244063,-0.9707376877140189,0
Average,PSD,DW,Phyllochron,-0.958682133558264,-0.9171435357504707,-0.9843037835927899,0
Average,PSD,DW,RGR,-0.36052608853118107,0.21060986123339703,-0.8638771180630811,0.1664
Average,PSD,DW,RootLength,0.8412322977767194,0.8968921648348633,0.7734188116603253,0
Average,PSD,DW,SeedLength,0.9152263206899294,0.9924604213035506,0.684243443613511,0.0016
Average,PSD,DW,ShapeBlade,-0.9831625658441447,-0.9280804363545712,-0.9988774770533208,0
Average,PSD,DW,SLA,-0.6578710274288989,-0.46166436861187443,-0.8105008510583007,0
Average,PSD,DW,Yield,0.935782094778994,0.9873264481753299,0.8280309457230276,0
Average,PSD,FT,LeafRate,-0.4013076597003976,0.5421112524099484,-0.8848163777628064,0.2186
Average,PSD,FT,Phyllochron,0.6995217509189975,0.9694652495398636,-0.01181966484553847,0.0522
Average,PSD,FT,RGR,0.0826818330616775,0.8076890339539909,-0.6372061998303621,0.4324
Average,PSD,FT,SeedLength,-0.640788915380115,0.2229744908936864,-0.9677354403272537,0.099
Average,PSD,FT,Yield,-0.664122994290807,0.030121907252523825,-0.9639302263216246,0.0576
Average,PSD,gsw,Angle,0.637734795339582,0.8668152702503802,0.2201883235513082,0.0162
Average,PSD,gsw,DW,-0.31740122915477337,0.08841463901807464,-0.5936113387232688,0.0854
Average,PSD,gsw,FT,-0.0869559098529317,0.6880712852958595,-0.74035910871591315,0.4262
Average,PSD,gsw,LeafRate,0.556847537083125,0.9494766511036686,0.06555212635931548,0.0318
Average,PSD,gsw,LeafSize,-0.1202182307998422,0.29172868694550275,-0.4231016897025372,0.2862
Average,PSD,gsw,N,0.360388802146634,0.7093376786711587,0.02724296052517541,0.0358
Average,PSD,gsw,Nmol,0.4586591431751742,0.9229768848698288,-0.15201738075536658,0.1068
Average,PSD,gsw,PetioleRatio,0.2571467207870388,0.6003868010183226,-0.16053676787394985,0.1414
Average,PSD,gsw,Phyllochron,0.5031509841446886,0.7626924625794768,0.11396254367103673,0.0262
Average,PSD,gsw,RGR,0.8263674116670103,0.9852591008631746,0.3936310501067879,0.0048
Average,PSD,gsw,RootLength,-0.6752941435936348,-0.3451043900631365,-0.8788186447669305,0.007
Average,PSD,gsw,SeedLength,-0.3370619081555712,0.36399161643792177,-0.7955103142041012,0.1872
Average,PSD,gsw,ShapeBlade,0.1867019022731238,0.528326624234766,-0.24325089176220457,0.2198
Average,PSD,gsw,SLA,0.8705767706301781,0.986441244862524,0.5531744760863173,0.0022
Average,PSD,gsw,Yield,-0.5471125712893331,-0.1579417166963228,-0.7961692658058243,0.019
Average,PSD,LeafSize,FT,-0.8172682258601364,-0.05972646288318097,-0.987747663967481,0.043
Average,PSD,LeafSize,LeafRate,0.5743673866458414,0.8101765214477553,-0.2906458702517707,0.1046
Average,PSD,LeafSize,N,0.8619213792224865,0.9335774486127245,0.7659679449554784,0
Average,PSD,LeafSize,Nmol,-0.7240598115487236,-0.22996196989643009,-0.8878866352136859,0.0174
Average,PSD,LeafSize,Phyllochron,-0.8830542775864811,-0.8140329199597653,-0.9340018944030923,0
Average,PSD,LeafSize,RGR,-0.1637024882448676,0.401471590587267,-0.7563127565349735,0.338
Average,PSD,LeafSize,SeedLength,0.90028447919863,0.9916243130145298,0.6359892810852431,0.0014
Average,PSD,LeafSize,Yield,0.844499510829921,0.9377106635647823,0.7030428122905891,0
Average,PSD,LUE,A,0.8785545093944207,0.9920501086763338,0.2753203632063105,0.0272
Average,PSD,LUE,Angle,0.6776243699576951,0.93000622221227,0.14602568515520084,0.0332
Average,PSD,LUE,Chl,-0.7342132689970875,-0.12677179473103814,-0.9642822412916855,0.0342
Average,PSD,LUE,DW,-0.4044942855521558,0.14498771466514992,-0.7652366474123985,0.0884
Average,PSD,LUE,FT,0.04396020215276776,0.7776788600464046,-0.6983721499791731,0.4634
Average,PSD,LUE,gsw,0.8940642766021039,0.9926155558940258,0.37620800499234663,0.0244
Average,PSD,LUE,LeafRate,0.5131879243025534,0.9401045415287749,-0.09045892641925427,0.0718
Average,PSD,LUE,LeafSize,-0.21052227702986473,0.3136959555125752,-0.6227859153844185,0.218
Average,PSD,LUE,N,0.26789344540601273,0.6904541226662554,-0.2237385695163594,0.1666
Average,PSD,LUE,Nmol,0.5834206446851025,0.9564729520383286,-0.1629424833041952,0.094
Average,PSD,LUE,PetioleRatio,0.3889742721067062,0.7862983186271473,-0.17580594173170835,0.1168
Average,PSD,LUE,Phyllochron,0.5942434015299107,0.8857971173723354,0.02334172531185743,0.0462
Average,PSD,LUE,RGR,0.8261672256773833,0.9878458035213439,0.27163266286197496,0.023
Average,PSD,LUE,RootLength,-0.753503741247056,-0.22790158289683396,-0.9597615662324226,0.027
Average,PSD,LUE,SeedLength,-0.38543413463948517,0.3757538168279888,-0.8554098220728619,0.1774
Average,PSD,LUE,ShapeBlade,0.2820658792164461,0.6986071491267284,-0.28306933602041623,0.18
Average,PSD,LUE,SLA,0.8944627729082641,0.9923554219826047,0.42623546315143945,0.0202
Average,PSD,LUE,Yield,-0.6321028655576417,-0.08216211205556824,-0.9140241510501175,0.0396
Average,PSD,N,FT,-0.7487066531320767,0.06919818930231851,-0.9743729083361873,0.0584
Average,PSD,N,LeafRate,0.8489234864550835,0.9733289949412331,0.16591678305778151,0.0314
Average,PSD,N,Nmol,-0.3713568883315935,0.23759394526622862,-0.6828974158319483,0.1328
Average,PSD,N,Phyllochron,-0.5362041263775488,-0.3715648559497652,-0.674625856643964,0
Average,PSD,N,RGR,0.3368382824377527,0.7801760976408396,-0.3708811737202912,0.2224
Average,PSD,N,SeedLength,0.69113671052967,0.9546917467038039,0.27081764329815267,0.0078
Average,PSD,N,Yield,0.4695634296390227,0.6631573459356088,0.2368277243429538,4e-4
Average,PSD,Nmol,FT,0.6371866725897644,0.9611363041231834,-0.22185846678767562,0.0934
Average,PSD,Nmol,LeafRate,0.07991586374643547,0.767511396048336,-0.3909648197414466,0.4156
Average,PSD,Nmol,Phyllochron,0.8912768176242176,0.986049785484045,0.5645783541919579,0.0044
Average,PSD,Nmol,RGR,0.6254030413738879,0.9600502079860772,0.06709382180075601,0.033
Average,PSD,Nmol,SeedLength,-0.6380747642999716,-0.08327030412541216,-0.9211372003364426,0.036
Average,PSD,Nmol,Yield,-0.8948505052818283,-0.5753015560614885,-0.9910980995046184,0.0034
Average,PSD,PetioleRatio,FT,0.7953434770011563,0.9809130263286643,0.1748549518847015,0.0284
Average,PSD,PetioleRatio,LeafRate,-0.20652794836210592,0.45817916025899225,-0.5176209743325133,0.245
Average,PSD,PetioleRatio,LeafSize,-0.8845803130203551,-0.804070829210143,-0.9419906851064332,0
Average,PSD,PetioleRatio,N,-0.628367278973772,-0.4555653813801796,-0.764243902123048,0
Average,PSD,PetioleRatio,Nmol,0.9149786868983123,0.9940972388963668,0.47933359618902593,0.0052
Average,PSD,PetioleRatio,Phyllochron,0.9409281724577816,0.9909552878032202,0.8354763848535942,0
Average,PSD,PetioleRatio,RGR,0.4295868926077917,0.833017250763754,-0.05643445068142454,0.076
Average,PSD,PetioleRatio,SeedLength,-0.7597123868218081,-0.4322550127099513,-0.954319066496397,0.0022
Average,PSD,PetioleRatio,ShapeBlade,0.9072528715457844,0.9716794870667699,0.7959472294711772,0
Average,PSD,PetioleRatio,SLA,0.6449572509652493,0.8577501559218045,0.37875831087569956,2e-4
Average,PSD,PetioleRatio,Yield,-0.9228213942618669,-0.8134564460957447,-0.9842585571576291,0
Average,PSD,Phyllochron,LeafRate,-0.15182770687599398,0.6498955384174465,-0.4859205284182291,0.318
Average,PSD,Phyllochron,RGR,0.5825247683598231,0.9360479289958971,0.04686733228137932,0.0336
Average,PSD,Phyllochron,SeedLength,-0.8550599487912944,-0.5619017604775652,-0.982070153705398,0.0022
Average,PSD,Rd,A,0.3045233518391324,0.8967849168024001,-0.7104473317483665,0.3126
Average,PSD,Rd,Angle,-0.0507541884943998,0.6146239516896573,-0.8763160998029751,0.4602
Average,PSD,Rd,Chl,0.08481450833984416,0.85615615195059,-0.627342756678652,0.4356
Average,PSD,Rd,DW,0.3678105284286354,0.9224983916958803,-0.2865667503132213,0.1936
Average,PSD,Rd,FT,-0.574112090182012,0.36182177804339544,-0.9648081351551976,0.1422
Average,PSD,Rd,gsw,0.5568686281373374,0.9619459597584571,-0.4876037587092865,0.168
Average,PSD,Rd,LeafRate,0.5122862002369382,0.9492554851148697,-0.3093718540379713,0.1486
Average,PSD,Rd,LeafSize,0.48228529235034595,0.9405047289025477,-0.13725483338071912,0.1008
Average,PSD,Rd,LUE,0.42154657402707146,0.9406716643847356,-0.6338165980868128,0.2576
Average,PSD,Rd,N,0.6554575319616667,0.9660659887861547,0.08384548889918995,0.0334
Average,PSD,Rd,Nmol,-0.2627700108002729,0.6176585888296972,-0.9276020611172078,0.324
Average,PSD,Rd,PetioleRatio,-0.46110943929781945,0.24273120205496487,-0.9430252557125653,0.143
Average,PSD,Rd,Phyllochron,-0.23486244535645587,0.4508572895353214,-0.9139401226651229,0.3116
Average,PSD,Rd,RGR,0.3450291414778017,0.9058959003850341,-0.6248291924848737,0.2782
Average,PSD,Rd,RootLength,0.0607100678876901,0.8625544057728086,-0.6057514508327221,0.4548
Average,PSD,Rd,SeedLength,0.2738534591475239,0.9143225570611084,-0.5190392829680197,0.3146
Average,PSD,Rd,ShapeBlade,-0.4553835678364385,0.21120389732415237,-0.9397601131935157,0.1386
Average,PSD,Rd,SLA,0.24060223201692615,0.8325209085473034,-0.7395044667015278,0.3298
Average,PSD,Rd,Yield,0.18655001417394854,0.9048515446572386,-0.503237652916473,0.3462
Average,PSD,RGR,LeafRate,0.628762751428189,0.9643728320214972,-0.14631111485920548,0.0908
Average,PSD,RootLength,Angle,-0.9198766888959925,-0.8449802312757301,-0.9676483892296186,0
Average,PSD,RootLength,FT,-0.5614997956618535,0.12232304590828003,-0.937445360619112,0.0758
Average,PSD,RootLength,LeafRate,-0.12922281141841407,0.21917512236736159,-0.7784909640072556,0.3116
Average,PSD,RootLength,LeafSize,0.7119561845092155,0.7901722772768397,0.6237602837185832,0
Average,PSD,RootLength,N,0.2739382004223817,0.4267423855869284,0.10653332062049478,0.0038
Average,PSD,RootLength,Nmol,-0.9127044003513193,-0.6058977463111054,-0.9950004824580448,0.0022
Average,PSD,RootLength,PetioleRatio,-0.8729463672429271,-0.7522672690973198,-0.9560273283038901,0
Average,PSD,RootLength,Phyllochron,-0.952969605417608,-0.9045291905313696,-0.9843685283273667,0
Average,PSD,RootLength,RGR,-0.7668279697896736,-0.3291690845774333,-0.9714614697923678,0.0014
Average,PSD,RootLength,SeedLength,0.7337018294459998,0.9411780906940622,0.3509187066658055,0.006
Average,PSD,RootLength,ShapeBlade,-0.7666826913672995,-0.6210821890739924,-0.8736140259389666,0
Average,PSD,RootLength,SLA,-0.9283605788364233,-0.8062820406946909,-0.9907852951985253,0
Average,PSD,RootLength,Yield,0.9699971862982576,0.9970977927334773,0.895194090246681,0
Average,PSD,SeedLength,LeafRate,0.4325052803439776,0.8606078012502584,-0.5513453646968989,0.191
Average,PSD,SeedLength,RGR,-0.3003975047107126,0.4549098689141783,-0.8990737510783128,0.2666
Average,PSD,ShapeBlade,FT,0.8049830872318269,0.9863661844471253,0.042478162182781144,0.0454
Average,PSD,ShapeBlade,LeafRate,-0.4958119831990109,0.371456522834978,-0.772866575944944,0.127
Average,PSD,ShapeBlade,LeafSize,-0.9864331208758406,-0.9458820414573362,-0.9991076817195406,0
Average,PSD,ShapeBlade,N,-0.8115009559338611,-0.6538589475488539,-0.9249902765056717,0
Average,PSD,ShapeBlade,Nmol,0.7604027172728237,0.9290301622283506,0.289757492011655,0.0152
Average,PSD,ShapeBlade,Phyllochron,0.9137283455436176,0.9746729769226308,0.8098080744324069,0
Average,PSD,ShapeBlade,RGR,0.24141251705243033,0.8039897441861014,-0.32886910981323975,0.27
Average,PSD,ShapeBlade,SeedLength,-0.8992983123938421,-0.619554345175773,-0.9907435000011344,0.0016
Average,PSD,ShapeBlade,SLA,0.5511277042061193,0.7613451981164719,0.28208084103676934,0.0016
Average,PSD,ShapeBlade,Yield,-0.8809944672934849,-0.7235082343670802,-0.9721561780398472,0
Average,PSD,SLA,FT,0.2902056096583546,0.8639201953758155,-0.4221857131292593,0.2408
Average,PSD,SLA,LeafRate,0.344510548448587,0.8920161796305686,-0.06632538317875375,0.0936
Average,PSD,SLA,LeafSize,-0.48301145655720545,-0.25871814618228134,-0.6750765761386586,6e-4
Average,PSD,SLA,N,0.01611548663876356,0.27539283972068906,-0.24860763052004747,0.4622
Average,PSD,SLA,Nmol,0.7822477872302737,0.9836282144038963,0.3176637578849716,0.0046
Average,PSD,SLA,Phyllochron,0.8179289181387486,0.937740906106966,0.6406529930114514,0
Average,PSD,SLA,RGR,0.8681788262873037,0.9902582414098904,0.4841306020358741,6e-4
Average,PSD,SLA,SeedLength,-0.611570725743714,-0.0949109340829225,-0.9027421978294141,0.0314
Average,PSD,SLA,Yield,-0.8478025200820863,-0.6701993033876528,-0.9617753590444976,0
Average,PSD,Yield,LeafRate,0.06560669323377841,0.4631438172462246,-0.6838450967556584,0.4212
Average,PSD,Yield,Phyllochron,-0.9860842569517148,-0.9375369841552477,-0.9991233369310838,0
Average,PSD,Yield,RGR,-0.6393134431048793,-0.09418806535639349,-0.9515850384360873,0.0238
Average,PSD,Yield,SeedLength,0.8280100658344232,0.9798926403820394,0.4878774616087423,0.0038
Bay0,All,A,Angle,NA,NA,NA,NA
Bay0,All,A,Chl,NA,NA,NA,NA
Bay0,All,A,DW,NA,NA,NA,NA
Bay0,All,A,FT,NA,NA,NA,NA
Bay0,All,A,gsw,NA,NA,NA,NA
Bay0,All,A,LeafRate,NA,NA,NA,NA
Bay0,All,A,LeafSize,NA,NA,NA,NA
Bay0,All,A,N,NA,NA,NA,NA
Bay0,All,A,Nmol,NA,NA,NA,NA
Bay0,All,A,PetioleRatio,NA,NA,NA,NA
Bay0,All,A,Phyllochron,NA,NA,NA,NA
Bay0,All,A,RGR,NA,NA,NA,NA
Bay0,All,A,RootLength,NA,NA,NA,NA
Bay0,All,A,SeedLength,NA,NA,NA,NA
Bay0,All,A,ShapeBlade,NA,NA,NA,NA
Bay0,All,A,SLA,NA,NA,NA,NA
Bay0,All,A,Yield,NA,NA,NA,NA
Bay0,All,Angle,FT,-0.7631881334731749,-0.5154116167891933,-0.907501804321646,0
Bay0,All,Angle,LeafRate,-0.7496710202854553,-0.5160642097301479,-0.9085871737714012,0
Bay0,All,Angle,LeafSize,-0.1184443340335892,0.14617595577516354,-0.4399327791013443,0.2372
Bay0,All,Angle,N,-0.7921358800936562,-0.5661212719248778,-0.9221968343500557,0
Bay0,All,Angle,Nmol,-0.3241840340713673,0.0254623259768794,-0.6097044942904501,0.0602
Bay0,All,Angle,PetioleRatio,0.8103696807674721,0.9262646929608952,0.5962315863302899,0
Bay0,All,Angle,Phyllochron,0.6899765898946302,0.860954011433101,0.45521334467697333,0
Bay0,All,Angle,RGR,-0.3492072765080164,0.01427812833515141,-0.6651453027030466,0.0564
Bay0,All,Angle,SeedLength,0.5318906768504746,0.7998234207127746,0.15421680994517659,0.0134
Bay0,All,Angle,ShapeBlade,-0.4170753646921893,-0.10095619913478,-0.6501132878405057,0.0176
Bay0,All,Angle,SLA,-0.002719896652094925,0.30181010550841625,-0.2726183328971802,0.4948
Bay0,All,Angle,Yield,-0.7722859223679337,-0.5809057361633243,-0.9014972762018085,0
Bay0,All,Chl,Angle,NA,NA,NA,NA
Bay0,All,Chl,DW,NA,NA,NA,NA
Bay0,All,Chl,FT,NA,NA,NA,NA
Bay0,All,Chl,gsw,NA,NA,NA,NA
Bay0,All,Chl,LeafRate,NA,NA,NA,NA
Bay0,All,Chl,LeafSize,NA,NA,NA,NA
Bay0,All,Chl,N,NA,NA,NA,NA
Bay0,All,Chl,Nmol,NA,NA,NA,NA
Bay0,All,Chl,PetioleRatio,NA,NA,NA,NA
Bay0,All,Chl,Phyllochron,NA,NA,NA,NA
Bay0,All,Chl,RGR,NA,NA,NA,NA
Bay0,All,Chl,RootLength,NA,NA,NA,NA
Bay0,All,Chl,SeedLength,NA,NA,NA,NA
Bay0,All,Chl,ShapeBlade,NA,NA,NA,NA
Bay0,All,Chl,SLA,NA,NA,NA,NA
Bay0,All,Chl,Yield,NA,NA,NA,NA
Bay0,All,DW,Angle,-0.4174376060375881,-0.16278808658426822,-0.686556907092049,0.0014
Bay0,All,DW,FT,-0.15864102639550554,-0.011761454215874167,-0.3017441991947615,0.0402
Bay0,All,DW,LeafRate,0.24205099159965093,0.4103631869707655,0.05421065835574122,0.0192
Bay0,All,DW,LeafSize,0.8614674584056918,0.9186080962693064,0.7889815474209243,0
Bay0,All,DW,N,0.07504795152753506,0.25323815420042173,-0.09289874771250585,0.22
Bay0,All,DW,Nmol,-0.48665235788655764,-0.2562472734177903,-0.6375437816513564,0.004
Bay0,All,DW,PetioleRatio,-0.03126003204123812,0.10916057358400794,-0.17879601856886257,0.3586
Bay0,All,DW,Phyllochron,-0.018384055463167896,0.1428844987008887,-0.18145116503534175,0.4264
Bay0,All,DW,RGR,0.6137545419746636,0.7785029115735691,0.38980349828362604,0
Bay0,All,DW,RootLength,0.6849642038908236,0.7796050873588231,0.5801074119967405,0
Bay0,All,DW,SeedLength,0.4527391246652023,0.6849598785661374,0.15870013813011832,0.006
Bay0,All,DW,ShapeBlade,-0.5552015483060249,-0.4278475487175644,-0.667652029794887,0
Bay0,All,DW,SLA,-0.4733106161757815,-0.3232832069325724,-0.6122101876418623,0
Bay0,All,DW,Yield,0.2317650754795132,0.4279570616158902,0.003050437813086691,0.0476
Bay0,All,FT,LeafRate,0.9119131150569638,0.9697897538089879,0.8240932628279509,0
Bay0,All,FT,Phyllochron,-0.9078037138542983,-0.8330224441063485,-0.9587246381733213,0
Bay0,All,FT,RGR,0.01844132584297091,0.40572451495042244,-0.4390474915143313,0.4682
Bay0,All,FT,SeedLength,-0.7544518686376966,-0.5627340186573048,-0.8927945752866717,0
Bay0,All,FT,Yield,0.8553279229828483,0.9260108927246329,0.7649855147318106,0
Bay0,All,gsw,Angle,NA,NA,NA,NA
Bay0,All,gsw,DW,NA,NA,NA,NA
Bay0,All,gsw,FT,NA,NA,NA,NA
Bay0,All,gsw,LeafRate,NA,NA,NA,NA
Bay0,All,gsw,LeafSize,NA,NA,NA,NA
Bay0,All,gsw,N,NA,NA,NA,NA
Bay0,All,gsw,Nmol,NA,NA,NA,NA
Bay0,All,gsw,PetioleRatio,NA,NA,NA,NA
Bay0,All,gsw,Phyllochron,NA,NA,NA,NA
Bay0,All,gsw,RGR,NA,NA,NA,NA
Bay0,All,gsw,RootLength,NA,NA,NA,NA
Bay0,All,gsw,SeedLength,NA,NA,NA,NA
Bay0,All,gsw,ShapeBlade,NA,NA,NA,NA
Bay0,All,gsw,SLA,NA,NA,NA,NA
Bay0,All,gsw,Yield,NA,NA,NA,NA
Bay0,All,LeafSize,FT,-0.526620321157527,-0.4091842917343207,-0.6323824238302105,0
Bay0,All,LeafSize,LeafRate,-0.12134878475253826,0.05653066304278993,-0.3113520284362369,0.1342
Bay0,All,LeafSize,N,-0.0402044689030978,0.13175941472784672,-0.21320593892626205,0.3426
Bay0,All,LeafSize,Nmol,-0.6887182928473428,-0.48874278426342355,-0.8053494428527531,8e-4
Bay0,All,LeafSize,Phyllochron,0.4113207998917163,0.531986015407003,0.2710978796414719,0
Bay0,All,LeafSize,RGR,0.4790593714911693,0.6695583261574063,0.25186535922067693,4e-4
Bay0,All,LeafSize,SeedLength,0.5692341274097388,0.7640451491535699,0.30597380887582903,4e-4
Bay0,All,LeafSize,Yield,-0.20821643544833965,-0.00858292259709545,-0.41060488262081046,0.043
Bay0,All,LUE,A,NA,NA,NA,NA
Bay0,All,LUE,Angle,NA,NA,NA,NA
Bay0,All,LUE,Chl,NA,NA,NA,NA
Bay0,All,LUE,DW,NA,NA,NA,NA
Bay0,All,LUE,FT,NA,NA,NA,NA
Bay0,All,LUE,gsw,NA,NA,NA,NA
Bay0,All,LUE,LeafRate,NA,NA,NA,NA
Bay0,All,LUE,LeafSize,NA,NA,NA,NA
